time,accel.z,sequence_counter,packet_size
NaN,9.744000000e+03,7043419.05,
NaN,9.771000000e+03,7043419.06,
NaN,9.690000000e+03,7043419.07,
NaN,9.651000000e+03,7043419.08,
NaN,9.698000000e+03,7043419.09,
NaN,9.679000000e+03,7043419.10,
23153313494,9.675000000e+03,7043419.11,
NaN,9.685000000e+03,7043420.00,12
NaN,9.693000000e+03,7043420.01,
NaN,9.763000000e+03,7043420.02,
NaN,9.766000000e+03,7043420.03,
NaN,9.749000000e+03,7043420.04,
NaN,9.766000000e+03,7043420.05,
NaN,9.757000000e+03,7043420.06,
NaN,9.755000000e+03,7043420.07,
NaN,9.740000000e+03,7043420.08,
NaN,9.774000000e+03,7043420.09,
NaN,9.767000000e+03,7043420.10,
23153317451,9.715000000e+03,7043420.11,
NaN,9.728000000e+03,7043421.00,12
NaN,9.753000000e+03,7043421.01,
NaN,9.706000000e+03,7043421.02,
NaN,9.691000000e+03,7043421.03,
NaN,9.727000000e+03,7043421.04,
NaN,9.744000000e+03,7043421.05,
NaN,9.725000000e+03,7043421.06,
NaN,9.684000000e+03,7043421.07,
NaN,9.688000000e+03,7043421.08,
NaN,9.706000000e+03,7043421.09,
NaN,9.691000000e+03,7043421.10,
23153321407,9.666000000e+03,7043421.11,
NaN,9.723000000e+03,7043422.00,12
NaN,9.738000000e+03,7043422.01,
NaN,9.749000000e+03,7043422.02,
NaN,9.734000000e+03,7043422.03,
NaN,9.695000000e+03,7043422.04,
NaN,9.655000000e+03,7043422.05,
NaN,9.687000000e+03,7043422.06,
NaN,9.687000000e+03,7043422.07,
NaN,9.652000000e+03,7043422.08,
NaN,9.684000000e+03,7043422.09,
NaN,9.678000000e+03,7043422.10,
23153325364,9.668000000e+03,7043422.11,
NaN,9.703000000e+03,7043423.00,12
NaN,9.707000000e+03,7043423.01,
NaN,9.684000000e+03,7043423.02,
NaN,9.699000000e+03,7043423.03,
NaN,9.719000000e+03,7043423.04,
NaN,9.696000000e+03,7043423.05,
NaN,9.678000000e+03,7043423.06,
NaN,9.654000000e+03,7043423.07,
NaN,9.643000000e+03,7043423.08,
NaN,9.638000000e+03,7043423.09,
NaN,9.617000000e+03,7043423.10,
23153329321,9.661000000e+03,7043423.11,
NaN,9.707000000e+03,7043424.00,12
NaN,9.684000000e+03,7043424.01,
NaN,9.726000000e+03,7043424.02,
NaN,9.682000000e+03,7043424.03,
NaN,9.699000000e+03,7043424.04,
NaN,9.811000000e+03,7043424.05,
NaN,9.697000000e+03,7043424.06,
NaN,9.492000000e+03,7043424.07,
NaN,9.657000000e+03,7043424.08,
NaN,9.658000000e+03,7043424.09,
NaN,9.481000000e+03,7043424.10,
23153333278,9.543000000e+03,7043424.11,
NaN,9.875000000e+03,7043425.00,12
NaN,9.853000000e+03,7043425.01,
NaN,9.641000000e+03,7043425.02,
NaN,9.544000000e+03,7043425.03,
NaN,9.647000000e+03,7043425.04,
NaN,9.685000000e+03,7043425.05,
NaN,9.596000000e+03,7043425.06,
NaN,9.585000000e+03,7043425.07,
NaN,9.612000000e+03,7043425.08,
NaN,9.613000000e+03,7043425.09,
NaN,9.585000000e+03,7043425.10,
23153337234,9.585000000e+03,7043425.11,
NaN,9.592000000e+03,7043426.00,12
NaN,9.569000000e+03,7043426.01,
NaN,9.563000000e+03,7043426.02,
NaN,9.566000000e+03,7043426.03,
NaN,9.566000000e+03,7043426.04,
NaN,9.596000000e+03,7043426.05,
NaN,9.661000000e+03,7043426.06,
NaN,9.673000000e+03,7043426.07,
NaN,9.626000000e+03,7043426.08,
NaN,9.660000000e+03,7043426.09,
NaN,9.663000000e+03,7043426.10,
23153341190,9.624000000e+03,7043426.11,
NaN,9.713000000e+03,7043427.00,12
NaN,9.737000000e+03,7043427.01,
NaN,9.704000000e+03,7043427.02,
NaN,9.607000000e+03,7043427.03,
NaN,9.591000000e+03,7043427.04,
NaN,9.625000000e+03,7043427.05,
NaN,9.596000000e+03,7043427.06,
NaN,9.559000000e+03,7043427.07,
NaN,9.570000000e+03,7043427.08,
NaN,9.581000000e+03,7043427.09,
NaN,9.573000000e+03,7043427.10,
23153345147,9.537000000e+03,7043427.11,
NaN,9.555000000e+03,7043428.00,12
NaN,9.576000000e+03,7043428.01,
NaN,9.607000000e+03,7043428.02,
NaN,9.613000000e+03,7043428.03,
NaN,9.581000000e+03,7043428.04,
NaN,9.608000000e+03,7043428.05,
NaN,9.612000000e+03,7043428.06,
NaN,9.571000000e+03,7043428.07,
NaN,9.527000000e+03,7043428.08,
NaN,9.521000000e+03,7043428.09,
NaN,9.541000000e+03,7043428.10,
23153349103,9.563000000e+03,7043428.11,
NaN,9.565000000e+03,7043429.00,12
NaN,9.600000000e+03,7043429.01,
NaN,9.593000000e+03,7043429.02,
NaN,9.621000000e+03,7043429.03,
NaN,9.642000000e+03,7043429.04,
NaN,9.605000000e+03,7043429.05,
NaN,9.572000000e+03,7043429.06,
NaN,9.581000000e+03,7043429.07,
NaN,9.559000000e+03,7043429.08,
NaN,9.557000000e+03,7043429.09,
NaN,9.551000000e+03,7043429.10,
23153353060,9.536000000e+03,7043429.11,
NaN,9.585000000e+03,7043430.00,12
NaN,9.544000000e+03,7043430.01,
NaN,9.529000000e+03,7043430.02,
NaN,9.540000000e+03,7043430.03,
NaN,9.494000000e+03,7043430.04,
NaN,9.540000000e+03,7043430.05,
NaN,9.546000000e+03,7043430.06,
NaN,9.559000000e+03,7043430.07,
NaN,9.583000000e+03,7043430.08,
NaN,9.576000000e+03,7043430.09,
NaN,9.583000000e+03,7043430.10,
23153357016,9.589000000e+03,7043430.11,
NaN,9.578000000e+03,7043431.00,12
NaN,9.695000000e+03,7043431.01,
NaN,9.490000000e+03,7043431.02,
NaN,9.404000000e+03,7043431.03,
NaN,9.625000000e+03,7043431.04,
NaN,9.586000000e+03,7043431.05,
NaN,9.413000000e+03,7043431.06,
NaN,9.451000000e+03,7043431.07,
NaN,9.684000000e+03,7043431.08,
NaN,9.709000000e+03,7043431.09,
NaN,9.510000000e+03,7043431.10,
23153360973,9.426000000e+03,7043431.11,
NaN,9.588000000e+03,7043432.00,12
NaN,9.605000000e+03,7043432.01,
NaN,9.511000000e+03,7043432.02,
NaN,9.442000000e+03,7043432.03,
NaN,9.508000000e+03,7043432.04,
NaN,9.530000000e+03,7043432.05,
NaN,9.578000000e+03,7043432.06,
NaN,9.552000000e+03,7043432.07,
NaN,9.534000000e+03,7043432.08,
NaN,9.534000000e+03,7043432.09,
NaN,9.510000000e+03,7043432.10,
23153364929,9.487000000e+03,7043432.11,
NaN,9.483000000e+03,7043433.00,12
NaN,9.529000000e+03,7043433.01,
NaN,9.559000000e+03,7043433.02,
NaN,9.596000000e+03,7043433.03,
NaN,9.612000000e+03,7043433.04,
NaN,9.601000000e+03,7043433.05,
NaN,9.565000000e+03,7043433.06,
NaN,9.503000000e+03,7043433.07,
NaN,9.546000000e+03,7043433.08,
NaN,9.615000000e+03,7043433.09,
NaN,9.576000000e+03,7043433.10,
23153368886,9.504000000e+03,7043433.11,
NaN,9.467000000e+03,7043434.00,12
NaN,9.554000000e+03,7043434.01,
NaN,9.507000000e+03,7043434.02,
NaN,9.482000000e+03,7043434.03,
NaN,9.504000000e+03,7043434.04,
NaN,9.537000000e+03,7043434.05,
NaN,9.489000000e+03,7043434.06,
NaN,9.522000000e+03,7043434.07,
NaN,9.549000000e+03,7043434.08,
NaN,9.500000000e+03,7043434.09,
NaN,9.482000000e+03,7043434.10,
23153372843,9.533000000e+03,7043434.11,
NaN,9.531000000e+03,7043435.00,12
NaN,9.544000000e+03,7043435.01,
NaN,9.525000000e+03,7043435.02,
NaN,9.544000000e+03,7043435.03,
NaN,9.512000000e+03,7043435.04,
NaN,9.542000000e+03,7043435.05,
NaN,9.486000000e+03,7043435.06,
NaN,9.467000000e+03,7043435.07,
NaN,9.526000000e+03,7043435.08,
NaN,9.534000000e+03,7043435.09,
NaN,9.521000000e+03,7043435.10,
23153376799,9.527000000e+03,7043435.11,
NaN,9.500000000e+03,7043436.00,12
NaN,9.505000000e+03,7043436.01,
NaN,9.535000000e+03,7043436.02,
NaN,9.520000000e+03,7043436.03,
NaN,9.513000000e+03,7043436.04,
NaN,9.517000000e+03,7043436.05,
NaN,9.524000000e+03,7043436.06,
NaN,9.544000000e+03,7043436.07,
NaN,9.548000000e+03,7043436.08,
NaN,9.568000000e+03,7043436.09,
NaN,9.547000000e+03,7043436.10,
23153380756,9.533000000e+03,7043436.11,
NaN,9.562000000e+03,7043437.00,12
NaN,9.523000000e+03,7043437.01,
NaN,9.535000000e+03,7043437.02,
NaN,9.559000000e+03,7043437.03,
NaN,9.500000000e+03,7043437.04,
NaN,9.499000000e+03,7043437.05,
NaN,9.525000000e+03,7043437.06,
NaN,9.482000000e+03,7043437.07,
NaN,9.550000000e+03,7043437.08,
NaN,9.520000000e+03,7043437.09,
NaN,9.555000000e+03,7043437.10,
23153384712,9.543000000e+03,7043437.11,
NaN,9.517000000e+03,7043438.00,12
NaN,9.522000000e+03,7043438.01,
NaN,9.629000000e+03,7043438.02,
NaN,9.611000000e+03,7043438.03,
NaN,9.429000000e+03,7043438.04,
NaN,9.430000000e+03,7043438.05,
NaN,9.615000000e+03,7043438.06,
NaN,9.516000000e+03,7043438.07,
NaN,9.345000000e+03,7043438.08,
NaN,9.494000000e+03,7043438.09,
NaN,9.728000000e+03,7043438.10,
23153388669,9.665000000e+03,7043438.11,
NaN,9.428000000e+03,7043439.00,12
NaN,9.428000000e+03,7043439.01,
NaN,9.562000000e+03,7043439.02,
NaN,9.577000000e+03,7043439.03,
NaN,9.444000000e+03,7043439.04,
NaN,9.411000000e+03,7043439.05,
NaN,9.453000000e+03,7043439.06,
NaN,9.512000000e+03,7043439.07,
NaN,9.511000000e+03,7043439.08,
NaN,9.472000000e+03,7043439.09,
NaN,9.506000000e+03,7043439.10,
23153392627,9.537000000e+03,7043439.11,
NaN,9.529000000e+03,7043440.00,12
NaN,9.497000000e+03,7043440.01,
NaN,9.438000000e+03,7043440.02,
NaN,9.535000000e+03,7043440.03,
NaN,9.563000000e+03,7043440.04,
NaN,9.537000000e+03,7043440.05,
NaN,9.524000000e+03,7043440.06,
NaN,9.567000000e+03,7043440.07,
NaN,9.602000000e+03,7043440.08,
NaN,9.520000000e+03,7043440.09,
NaN,9.558000000e+03,7043440.10,
23153396583,9.619000000e+03,7043440.11,
NaN,9.530000000e+03,7043441.00,12
NaN,9.460000000e+03,7043441.01,
NaN,9.523000000e+03,7043441.02,
NaN,9.577000000e+03,7043441.03,
NaN,9.517000000e+03,7043441.04,
NaN,9.526000000e+03,7043441.05,
NaN,9.524000000e+03,7043441.06,
NaN,9.550000000e+03,7043441.07,
NaN,9.569000000e+03,7043441.08,
NaN,9.556000000e+03,7043441.09,
NaN,9.544000000e+03,7043441.10,
23153400540,9.534000000e+03,7043441.11,
NaN,9.536000000e+03,7043442.00,12
NaN,9.570000000e+03,7043442.01,
NaN,9.530000000e+03,7043442.02,
NaN,9.569000000e+03,7043442.03,
NaN,9.544000000e+03,7043442.04,
NaN,9.502000000e+03,7043442.05,
NaN,9.531000000e+03,7043442.06,
NaN,9.520000000e+03,7043442.07,
NaN,9.529000000e+03,7043442.08,
NaN,9.549000000e+03,7043442.09,
NaN,9.543000000e+03,7043442.10,
23153404494,9.525000000e+03,7043442.11,
NaN,9.548000000e+03,7043443.00,12
NaN,9.556000000e+03,7043443.01,
NaN,9.558000000e+03,7043443.02,
NaN,9.541000000e+03,7043443.03,
NaN,9.535000000e+03,7043443.04,
NaN,9.546000000e+03,7043443.05,
NaN,9.568000000e+03,7043443.06,
NaN,9.551000000e+03,7043443.07,
NaN,9.560000000e+03,7043443.08,
NaN,9.577000000e+03,7043443.09,
NaN,9.539000000e+03,7043443.10,
23153408450,9.568000000e+03,7043443.11,
NaN,9.549000000e+03,7043444.00,12
NaN,9.575000000e+03,7043444.01,
NaN,9.607000000e+03,7043444.02,
NaN,9.595000000e+03,7043444.03,
NaN,9.585000000e+03,7043444.04,
NaN,9.608000000e+03,7043444.05,
NaN,9.591000000e+03,7043444.06,
NaN,9.578000000e+03,7043444.07,
NaN,9.594000000e+03,7043444.08,
NaN,9.542000000e+03,7043444.09,
NaN,9.560000000e+03,7043444.10,
23153412408,9.570000000e+03,7043444.11,
NaN,9.593000000e+03,7043445.00,12
NaN,9.614000000e+03,7043445.01,
NaN,9.665000000e+03,7043445.02,
NaN,9.640000000e+03,7043445.03,
NaN,9.643000000e+03,7043445.04,
NaN,9.581000000e+03,7043445.05,
NaN,9.616000000e+03,7043445.06,
NaN,9.673000000e+03,7043445.07,
NaN,9.744000000e+03,7043445.08,
NaN,9.544000000e+03,7043445.09,
NaN,9.459000000e+03,7043445.10,
23153416365,9.733000000e+03,7043445.11,
NaN,9.736000000e+03,7043446.00,12
NaN,9.405000000e+03,7043446.01,
NaN,9.411000000e+03,7043446.02,
NaN,9.798000000e+03,7043446.03,
NaN,9.902000000e+03,7043446.04,
NaN,9.643000000e+03,7043446.05,
NaN,9.555000000e+03,7043446.06,
NaN,9.627000000e+03,7043446.07,
NaN,9.665000000e+03,7043446.08,
NaN,9.636000000e+03,7043446.09,
NaN,9.592000000e+03,7043446.10,
23153420322,9.622000000e+03,7043446.11,
NaN,9.662000000e+03,7043447.00,12
NaN,9.613000000e+03,7043447.01,
NaN,9.589000000e+03,7043447.02,
NaN,9.562000000e+03,7043447.03,
NaN,9.635000000e+03,7043447.04,
NaN,9.615000000e+03,7043447.05,
NaN,9.589000000e+03,7043447.06,
NaN,9.610000000e+03,7043447.07,
NaN,9.678000000e+03,7043447.08,
NaN,9.670000000e+03,7043447.09,
NaN,9.654000000e+03,7043447.10,
23153424278,9.669000000e+03,7043447.11,
NaN,9.732000000e+03,7043448.00,12
NaN,9.731000000e+03,7043448.01,
NaN,9.688000000e+03,7043448.02,
NaN,9.707000000e+03,7043448.03,
NaN,9.727000000e+03,7043448.04,
NaN,9.650000000e+03,7043448.05,
NaN,9.612000000e+03,7043448.06,
NaN,9.670000000e+03,7043448.07,
NaN,9.700000000e+03,7043448.08,
NaN,9.720000000e+03,7043448.09,
NaN,9.662000000e+03,7043448.10,
23153428234,9.684000000e+03,7043448.11,
NaN,9.721000000e+03,7043449.00,12
NaN,9.689000000e+03,7043449.01,
NaN,9.645000000e+03,7043449.02,
NaN,9.685000000e+03,7043449.03,
NaN,9.703000000e+03,7043449.04,
NaN,9.686000000e+03,7043449.05,
NaN,9.688000000e+03,7043449.06,
NaN,9.735000000e+03,7043449.07,
NaN,9.747000000e+03,7043449.08,
NaN,9.718000000e+03,7043449.09,
NaN,9.705000000e+03,7043449.10,
23153432191,9.680000000e+03,7043449.11,
NaN,9.689000000e+03,7043450.00,12
NaN,9.690000000e+03,7043450.01,
NaN,9.713000000e+03,7043450.02,
NaN,9.733000000e+03,7043450.03,
NaN,9.737000000e+03,7043450.04,
NaN,9.735000000e+03,7043450.05,
NaN,9.729000000e+03,7043450.06,
NaN,9.731000000e+03,7043450.07,
NaN,9.743000000e+03,7043450.08,
NaN,9.722000000e+03,7043450.09,
NaN,9.693000000e+03,7043450.10,
23153436148,9.681000000e+03,7043450.11,
NaN,9.716000000e+03,7043451.00,12
NaN,9.717000000e+03,7043451.01,
NaN,9.666000000e+03,7043451.02,
NaN,9.705000000e+03,7043451.03,
NaN,9.729000000e+03,7043451.04,
NaN,9.761000000e+03,7043451.05,
NaN,9.733000000e+03,7043451.06,
NaN,9.721000000e+03,7043451.07,
NaN,9.717000000e+03,7043451.08,
NaN,9.742000000e+03,7043451.09,
NaN,9.686000000e+03,7043451.10,
23153440104,9.664000000e+03,7043451.11,
NaN,9.705000000e+03,7043452.00,12
NaN,9.722000000e+03,7043452.01,
NaN,9.786000000e+03,7043452.02,
NaN,9.759000000e+03,7043452.03,
NaN,9.762000000e+03,7043452.04,
NaN,9.737000000e+03,7043452.05,
NaN,9.735000000e+03,7043452.06,
NaN,9.754000000e+03,7043452.07,
NaN,9.816000000e+03,7043452.08,
NaN,9.860000000e+03,7043452.09,
NaN,9.692000000e+03,7043452.10,
23153444061,9.492000000e+03,7043452.11,
NaN,9.674000000e+03,7043453.00,12
NaN,9.750000000e+03,7043453.01,
NaN,9.559000000e+03,7043453.02,
NaN,9.718000000e+03,7043453.03,
NaN,9.836000000e+03,7043453.04,
NaN,9.792000000e+03,7043453.05,
NaN,9.724000000e+03,7043453.06,
NaN,9.748000000e+03,7043453.07,
NaN,9.742000000e+03,7043453.08,
NaN,9.624000000e+03,7043453.09,
NaN,9.603000000e+03,7043453.10,
23153448017,9.705000000e+03,7043453.11,
NaN,9.774000000e+03,7043454.00,12
NaN,9.722000000e+03,7043454.01,
NaN,9.685000000e+03,7043454.02,
NaN,9.659000000e+03,7043454.03,
NaN,9.667000000e+03,7043454.04,
NaN,9.648000000e+03,7043454.05,
NaN,9.666000000e+03,7043454.06,
NaN,9.681000000e+03,7043454.07,
NaN,9.674000000e+03,7043454.08,
NaN,9.666000000e+03,7043454.09,
NaN,9.727000000e+03,7043454.10,
23153451975,9.716000000e+03,7043454.11,
NaN,9.762000000e+03,7043455.00,12
NaN,9.762000000e+03,7043455.01,
NaN,9.708000000e+03,7043455.02,
NaN,9.660000000e+03,7043455.03,
NaN,9.683000000e+03,7043455.04,
NaN,9.782000000e+03,7043455.05,
NaN,9.759000000e+03,7043455.06,
NaN,9.628000000e+03,7043455.07,
NaN,9.702000000e+03,7043455.08,
NaN,9.749000000e+03,7043455.09,
NaN,9.696000000e+03,7043455.10,
23153455931,9.642000000e+03,7043455.11,
NaN,9.691000000e+03,7043456.00,12
NaN,9.735000000e+03,7043456.01,
NaN,9.726000000e+03,7043456.02,
NaN,9.678000000e+03,7043456.03,
NaN,9.693000000e+03,7043456.04,
NaN,9.707000000e+03,7043456.05,
NaN,9.730000000e+03,7043456.06,
NaN,9.749000000e+03,7043456.07,
NaN,9.727000000e+03,7043456.08,
NaN,9.734000000e+03,7043456.09,
NaN,9.690000000e+03,7043456.10,
23153459888,9.689000000e+03,7043456.11,
NaN,9.655000000e+03,7043457.00,12
NaN,9.664000000e+03,7043457.01,
NaN,9.670000000e+03,7043457.02,
NaN,9.659000000e+03,7043457.03,
NaN,9.680000000e+03,7043457.04,
NaN,9.690000000e+03,7043457.05,
NaN,9.694000000e+03,7043457.06,
NaN,9.675000000e+03,7043457.07,
NaN,9.678000000e+03,7043457.08,
NaN,9.680000000e+03,7043457.09,
NaN,9.695000000e+03,7043457.10,
23153463845,9.688000000e+03,7043457.11,
NaN,9.722000000e+03,7043458.00,12
NaN,9.669000000e+03,7043458.01,
NaN,9.656000000e+03,7043458.02,
NaN,9.669000000e+03,7043458.03,
NaN,9.680000000e+03,7043458.04,
NaN,9.675000000e+03,7043458.05,
NaN,9.653000000e+03,7043458.06,
NaN,9.649000000e+03,7043458.07,
NaN,9.677000000e+03,7043458.08,
NaN,9.655000000e+03,7043458.09,
NaN,9.642000000e+03,7043458.10,
23153467801,9.601000000e+03,7043458.11,
NaN,9.619000000e+03,7043459.00,12
NaN,9.669000000e+03,7043459.01,
NaN,9.673000000e+03,7043459.02,
NaN,9.664000000e+03,7043459.03,
NaN,9.670000000e+03,7043459.04,
NaN,9.647000000e+03,7043459.05,
NaN,9.678000000e+03,7043459.06,
NaN,9.825000000e+03,7043459.07,
NaN,9.712000000e+03,7043459.08,
NaN,9.498000000e+03,7043459.09,
NaN,9.526000000e+03,7043459.10,
23153471758,9.650000000e+03,7043459.11,
NaN,9.532000000e+03,7043460.00,12
NaN,9.432000000e+03,7043460.01,
NaN,9.651000000e+03,7043460.02,
NaN,9.831000000e+03,7043460.03,
NaN,9.745000000e+03,7043460.04,
NaN,9.599000000e+03,7043460.05,
NaN,9.603000000e+03,7043460.06,
NaN,9.669000000e+03,7043460.07,
NaN,9.618000000e+03,7043460.08,
NaN,9.581000000e+03,7043460.09,
NaN,9.607000000e+03,7043460.10,
23153475715,9.619000000e+03,7043460.11,
NaN,9.632000000e+03,7043461.00,12
NaN,9.614000000e+03,7043461.01,
NaN,9.570000000e+03,7043461.02,
NaN,9.552000000e+03,7043461.03,
NaN,9.538000000e+03,7043461.04,
NaN,9.567000000e+03,7043461.05,
NaN,9.541000000e+03,7043461.06,
NaN,9.543000000e+03,7043461.07,
NaN,9.542000000e+03,7043461.08,
NaN,9.594000000e+03,7043461.09,
NaN,9.593000000e+03,7043461.10,
23153479672,9.601000000e+03,7043461.11,
NaN,9.653000000e+03,7043462.00,12
NaN,9.614000000e+03,7043462.01,
NaN,9.512000000e+03,7043462.02,
NaN,9.636000000e+03,7043462.03,
NaN,9.637000000e+03,7043462.04,
NaN,9.595000000e+03,7043462.05,
NaN,9.512000000e+03,7043462.06,
NaN,9.538000000e+03,7043462.07,
NaN,9.586000000e+03,7043462.08,
NaN,9.574000000e+03,7043462.09,
NaN,9.586000000e+03,7043462.10,
23153483629,9.566000000e+03,7043462.11,
NaN,9.570000000e+03,7043463.00,12
NaN,9.580000000e+03,7043463.01,
NaN,9.539000000e+03,7043463.02,
NaN,9.582000000e+03,7043463.03,
NaN,9.567000000e+03,7043463.04,
NaN,9.568000000e+03,7043463.05,
NaN,9.608000000e+03,7043463.06,
NaN,9.584000000e+03,7043463.07,
NaN,9.561000000e+03,7043463.08,
NaN,9.537000000e+03,7043463.09,
NaN,9.523000000e+03,7043463.10,
23153487585,9.561000000e+03,7043463.11,
NaN,9.570000000e+03,7043464.00,12
NaN,9.561000000e+03,7043464.01,
NaN,9.555000000e+03,7043464.02,
NaN,9.555000000e+03,7043464.03,
NaN,9.547000000e+03,7043464.04,
NaN,9.574000000e+03,7043464.05,
NaN,9.562000000e+03,7043464.06,
NaN,9.561000000e+03,7043464.07,
NaN,9.573000000e+03,7043464.08,
NaN,9.570000000e+03,7043464.09,
NaN,9.536000000e+03,7043464.10,
23153491541,9.529000000e+03,7043464.11,
NaN,9.564000000e+03,7043465.00,12
NaN,9.543000000e+03,7043465.01,
NaN,9.551000000e+03,7043465.02,
NaN,9.520000000e+03,7043465.03,
NaN,9.534000000e+03,7043465.04,
NaN,9.525000000e+03,7043465.05,
NaN,9.505000000e+03,7043465.06,
NaN,9.478000000e+03,7043465.07,
NaN,9.506000000e+03,7043465.08,
NaN,9.493000000e+03,7043465.09,
NaN,9.528000000e+03,7043465.10,
23153495498,9.539000000e+03,7043465.11,
NaN,9.559000000e+03,7043466.00,12
NaN,9.603000000e+03,7043466.01,
NaN,9.578000000e+03,7043466.02,
NaN,9.544000000e+03,7043466.03,
NaN,9.573000000e+03,7043466.04,
NaN,9.655000000e+03,7043466.05,
NaN,9.667000000e+03,7043466.06,
NaN,9.415000000e+03,7043466.07,
NaN,9.439000000e+03,7043466.08,
NaN,9.642000000e+03,7043466.09,
NaN,9.528000000e+03,7043466.10,
23153499455,9.346000000e+03,7043466.11,
NaN,9.488000000e+03,7043467.00,12
NaN,9.753000000e+03,7043467.01,
NaN,9.715000000e+03,7043467.02,
NaN,9.494000000e+03,7043467.03,
NaN,9.455000000e+03,7043467.04,
NaN,9.598000000e+03,7043467.05,
NaN,9.577000000e+03,7043467.06,
NaN,9.480000000e+03,7043467.07,
NaN,9.478000000e+03,7043467.08,
NaN,9.522000000e+03,7043467.09,
NaN,9.486000000e+03,7043467.10,
23153503412,9.481000000e+03,7043467.11,
NaN,9.477000000e+03,7043468.00,12
NaN,9.516000000e+03,7043468.01,
NaN,9.542000000e+03,7043468.02,
NaN,9.510000000e+03,7043468.03,
NaN,9.473000000e+03,7043468.04,
NaN,9.463000000e+03,7043468.05,
NaN,9.485000000e+03,7043468.06,
NaN,9.529000000e+03,7043468.07,
NaN,9.539000000e+03,7043468.08,
NaN,9.555000000e+03,7043468.09,
NaN,9.552000000e+03,7043468.10,
23153507368,9.520000000e+03,7043468.11,
NaN,9.458000000e+03,7043469.00,12
NaN,9.575000000e+03,7043469.01,
NaN,9.609000000e+03,7043469.02,
NaN,9.503000000e+03,7043469.03,
NaN,9.437000000e+03,7043469.04,
NaN,9.536000000e+03,7043469.05,
NaN,9.583000000e+03,7043469.06,
NaN,9.518000000e+03,7043469.07,
NaN,9.521000000e+03,7043469.08,
NaN,9.519000000e+03,7043469.09,
NaN,9.500000000e+03,7043469.10,
23153511325,9.487000000e+03,7043469.11,
NaN,9.497000000e+03,7043470.00,12
NaN,9.501000000e+03,7043470.01,
NaN,9.539000000e+03,7043470.02,
NaN,9.556000000e+03,7043470.03,
NaN,9.506000000e+03,7043470.04,
NaN,9.513000000e+03,7043470.05,
NaN,9.541000000e+03,7043470.06,
NaN,9.525000000e+03,7043470.07,
NaN,9.515000000e+03,7043470.08,
NaN,9.507000000e+03,7043470.09,
NaN,9.502000000e+03,7043470.10,
23153515282,9.516000000e+03,7043470.11,
NaN,9.535000000e+03,7043471.00,12
NaN,9.485000000e+03,7043471.01,
NaN,9.473000000e+03,7043471.02,
NaN,9.524000000e+03,7043471.03,
NaN,9.562000000e+03,7043471.04,
NaN,9.516000000e+03,7043471.05,
NaN,9.492000000e+03,7043471.06,
NaN,9.476000000e+03,7043471.07,
NaN,9.514000000e+03,7043471.08,
NaN,9.531000000e+03,7043471.09,
NaN,9.501000000e+03,7043471.10,
23153519239,9.514000000e+03,7043471.11,
NaN,9.540000000e+03,7043472.00,12
NaN,9.554000000e+03,7043472.01,
NaN,9.554000000e+03,7043472.02,
NaN,9.526000000e+03,7043472.03,
NaN,9.501000000e+03,7043472.04,
NaN,9.483000000e+03,7043472.05,
NaN,9.520000000e+03,7043472.06,
NaN,9.502000000e+03,7043472.07,
NaN,9.476000000e+03,7043472.08,
NaN,9.500000000e+03,7043472.09,
NaN,9.548000000e+03,7043472.10,
23153523196,9.598000000e+03,7043472.11,
NaN,9.615000000e+03,7043473.00,12
NaN,9.552000000e+03,7043473.01,
NaN,9.520000000e+03,7043473.02,
NaN,9.559000000e+03,7043473.03,
NaN,9.673000000e+03,7043473.04,
NaN,9.657000000e+03,7043473.05,
NaN,9.400000000e+03,7043473.06,
NaN,9.261000000e+03,7043473.07,
NaN,9.542000000e+03,7043473.08,
NaN,9.538000000e+03,7043473.09,
NaN,9.342000000e+03,7043473.10,
23153527152,9.378000000e+03,7043473.11,
NaN,9.682000000e+03,7043474.00,12
NaN,9.643000000e+03,7043474.01,
NaN,9.437000000e+03,7043474.02,
NaN,9.395000000e+03,7043474.03,
NaN,9.514000000e+03,7043474.04,
NaN,9.551000000e+03,7043474.05,
NaN,9.406000000e+03,7043474.06,
NaN,9.382000000e+03,7043474.07,
NaN,9.415000000e+03,7043474.08,
NaN,9.457000000e+03,7043474.09,
NaN,9.459000000e+03,7043474.10,
23153531109,9.383000000e+03,7043474.11,
NaN,9.440000000e+03,7043475.00,12
NaN,9.520000000e+03,7043475.01,
NaN,9.454000000e+03,7043475.02,
NaN,9.433000000e+03,7043475.03,
NaN,9.461000000e+03,7043475.04,
NaN,9.492000000e+03,7043475.05,
NaN,9.520000000e+03,7043475.06,
NaN,9.588000000e+03,7043475.07,
NaN,9.559000000e+03,7043475.08,
NaN,9.537000000e+03,7043475.09,
NaN,9.566000000e+03,7043475.10,
23153535065,9.469000000e+03,7043475.11,
NaN,9.529000000e+03,7043476.00,12
NaN,9.580000000e+03,7043476.01,
NaN,9.543000000e+03,7043476.02,
NaN,9.448000000e+03,7043476.03,
NaN,9.474000000e+03,7043476.04,
NaN,9.553000000e+03,7043476.05,
NaN,9.526000000e+03,7043476.06,
NaN,9.511000000e+03,7043476.07,
NaN,9.540000000e+03,7043476.08,
NaN,9.514000000e+03,7043476.09,
NaN,9.489000000e+03,7043476.10,
23153539020,9.492000000e+03,7043476.11,
NaN,9.457000000e+03,7043477.00,12
NaN,9.484000000e+03,7043477.01,
