time,status_info.fs_state,status_info.fs_free_blocks,status_info.rec_state,status_info.rec_id,status_info.rec_nbr_bytes,status_info.play_state,status_info.play_id,status_info.play_nbr_bytes_left,sequence_counter,packet_size
23001761846,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,93.00,1
23001827382,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,94.00,1
23001892917,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,95.00,1
23001958452,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,96.00,1
23002023989,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,97.00,1
23002089585,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,98.00,1
23002155126,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,99.00,1
23002220662,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,100.00,1
23002286196,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,101.00,1
23002351734,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,102.00,1
23002417269,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,103.00,1
23002482806,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,104.00,1
23002548499,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,105.00,1
23002614004,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,106.00,1
23002679542,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,107.00,1
23002745078,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,108.00,1
23002810614,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,109.00,1
23002876149,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,110.00,1
23002941686,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,111.00,1
23003007231,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,112.00,1
23003072758,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,113.00,1
23003138356,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,114.00,1
23003203892,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,115.00,1
23003269430,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,116.00,1
23003334965,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,117.00,1
23003400502,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,118.00,1
23003466165,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,119.00,1
23003531699,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,120.00,1
23003597236,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,121.00,1
23003662774,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,122.00,1
23003728310,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,123.00,1
23003793846,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,124.00,1
23003859520,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,125.00,1
23003925089,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,126.00,1
23003990582,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,127.00,1
23004056117,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,128.00,1
23004121653,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,129.00,1
23004187190,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,130.00,1
23004252724,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,131.00,1
23004318260,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,132.00,1
23004383861,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,133.00,1
23004449397,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,134.00,1
23004514934,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,135.00,1
23004580470,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,136.00,1
23004646005,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,137.00,1
23004711542,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,138.00,1
23004777142,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,139.00,1
23004842678,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,140.00,1
23004908213,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,141.00,1
23004973749,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,142.00,1
23005039286,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,143.00,1
23005104885,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,144.00,1
23005170420,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,145.00,1
23005235957,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,146.00,1
23005301758,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,147.00,1
23005367378,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,148.00,1
23005432891,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,149.00,1
23005498421,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,150.00,1
23005563956,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,151.00,1
23005629493,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,152.00,1
23005695030,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,153.00,1
23005760574,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,154.00,1
23005826102,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,155.00,1
23005891637,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,156.00,1
23005957174,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,157.00,1
23006022710,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,158.00,1
23006088245,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,159.00,1
23006153786,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,160.00,1
23006219436,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,161.00,1
23006284980,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,162.00,1
23006350517,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,163.00,1
23006416052,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,164.00,1
23006481717,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,165.00,1
23006547252,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,166.00,1
23006612788,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,167.00,1
23006678392,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,168.00,1
23006743926,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,169.00,1
23006809461,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,170.00,1
23006875138,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,171.00,1
23006940662,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,172.00,1
23007006198,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,173.00,1
23007071733,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,174.00,1
23007137300,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,175.00,1
23007202804,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,176.00,1
23007268342,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,177.00,1
23007333876,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,178.00,1
23007399413,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,179.00,1
23007464950,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,180.00,1
23007530484,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,181.00,1
23007596022,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,182.00,1
23007661556,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,183.00,1
23007727092,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,184.00,1
23007792630,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,185.00,1
23007858294,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,186.00,1
23007923957,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,187.00,1
23007989493,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,188.00,1
23008055029,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,189.00,1
23008120564,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,190.00,1
23008186101,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,191.00,1
23008251638,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,192.00,1
23008317172,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,193.00,1
23008382710,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,194.00,1
23008448246,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,195.00,1
23008513782,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,196.00,1
23008579318,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,197.00,1
23008644880,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,198.00,1
23008710389,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,199.00,1
23008775954,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,200.00,1
23008841460,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,201.00,1
23008906998,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,202.00,1
23008972575,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,203.00,1
23009038070,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,204.00,1
23009103606,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,205.00,1
23009169140,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,206.00,1
23009234678,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,207.00,1
23009300214,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,208.00,1
23009365750,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,209.00,1
23009431349,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,210.00,1
23009496886,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,211.00,1
23009562420,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,212.00,1
23009627958,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,213.00,1
23009693558,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,214.00,1
23009759092,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,215.00,1
23009824629,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,216.00,1
23009890230,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,217.00,1
