time,status_info.fs_state,status_info.fs_free_blocks,status_info.rec_state,status_info.rec_id,status_info.rec_nbr_bytes,status_info.play_state,status_info.play_id,status_info.play_nbr_bytes_left,sequence_counter,packet_size
23114525841,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,56.00,1
23114591501,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,57.00,1
23114657040,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,58.00,1
23114722577,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,59.00,1
23114788114,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,60.00,1
23114853650,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,61.00,1
23114919185,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,62.00,1
23114984720,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,63.00,1
23115050286,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,64.00,1
23115115890,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,65.00,1
23115181394,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,66.00,1
23115246929,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,67.00,1
23115312530,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,68.00,1
23115378064,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,69.00,1
23115443602,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,70.00,1
23115509158,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,71.00,1
23115574672,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,72.00,1
23115640237,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,73.00,1
23115705745,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,74.00,1
23115771281,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,75.00,1
23115836817,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,76.00,1
23115902354,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,77.00,1
23115967889,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,78.00,1
23116033424,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,79.00,1
23116099006,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,80.00,1
23116164562,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,81.00,1
23116230097,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,82.00,1
23116295633,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,83.00,1
23116361234,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,84.00,1
23116426838,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,85.00,1
23116492369,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,86.00,1
23116557998,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,87.00,1
23116623506,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,88.00,1
23116689041,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,89.00,1
23116754577,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,90.00,1
23116820113,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,91.00,1
23116885698,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,92.00,1
23116951250,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,93.00,1
23117016786,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,94.00,1
23117082320,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,95.00,1
23117147876,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,96.00,1
23117213394,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,97.00,1
23117278930,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,98.00,1
23117344464,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,99.00,1
23117410002,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,100.00,1
23117475547,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,101.00,1
23117541074,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,102.00,1
23117606674,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,103.00,1
23117672210,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,104.00,1
23117737759,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,105.00,1
23117803281,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,106.00,1
23117868818,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,107.00,1
23117934353,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,108.00,1
23117999890,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,109.00,1
23118065424,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,110.00,1
23118130960,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,111.00,1
23118196497,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,112.00,1
23118262034,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,113.00,1
23118327641,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,114.00,1
23118393168,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,115.00,1
23118458704,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,116.00,1
23118524241,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,117.00,1
23118589778,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,118.00,1
23118655349,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,119.00,1
23118720850,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,120.00,1
23118786386,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,121.00,1
23118851921,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,122.00,1
23118917458,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,123.00,1
23118982994,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,124.00,1
23119048530,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,125.00,1
23119114136,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,126.00,1
23119179664,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,127.00,1
23119245200,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,128.00,1
23119310751,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,129.00,1
23119376274,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,130.00,1
23119441938,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,131.00,1
23119507474,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,132.00,1
23119573009,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,133.00,1
23119638544,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,134.00,1
23119704081,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,135.00,1
23119769618,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,136.00,1
23119835152,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,137.00,1
23119900690,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,138.00,1
23119966226,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,139.00,1
23120031762,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,140.00,1
23120097298,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,141.00,1
23120162834,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,142.00,1
23120228374,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,143.00,1
23120293904,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,144.00,1
23120359440,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,145.00,1
23120424977,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,146.00,1
23120490514,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,147.00,1
23120556050,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,148.00,1
23120621596,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,149.00,1
23120687119,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,150.00,1
23120752658,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,151.00,1
23120818194,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,152.00,1
23120883730,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,153.00,1
23120949264,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,154.00,1
23121014802,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,155.00,1
23121080418,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,156.00,1
23121146033,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,157.00,1
23121211665,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,158.00,1
23121277202,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,159.00,1
23121342738,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,160.00,1
23121408273,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,161.00,1
23121473808,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,162.00,1
23121539377,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,163.00,1
23121604882,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,164.00,1
23121670417,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,165.00,1
23121735954,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,166.00,1
23121801554,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,167.00,1
23121867089,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,168.00,1
23121932805,2.000000000e+00,2.044000000e+03,0.000000000e+00,0.000000000e+00,2.948900000e+04,0.000000000e+00,0.000000000e+00,0.000000000e+00,169.00,1
